'Elapsed time','EMG'
'seconds','mV'
9.694,0.060
9.694,0.058
9.694,0.060
9.694,0.060
9.694,0.055
9.695,0.060
9.695,0.067
9.695,0.067
9.695,0.072
9.696,0.070
9.696,0.075
9.696,0.075
9.697,0.080
9.697,0.080
9.697,0.085
9.697,0.085
9.697,0.088
9.698,0.088
9.698,0.093
9.698,0.092
9.698,0.098
9.699,0.098
9.699,0.102
9.699,0.100
9.700,0.088
9.700,0.088
9.700,0.075
9.700,0.075
9.700,0.070
9.701,0.072
9.701,0.068
9.701,0.070
9.701,0.073
9.702,0.073
9.702,0.082
9.702,0.083
9.703,0.090
9.703,0.090
9.703,0.095
9.703,0.095
9.704,0.092
9.704,0.095
9.704,0.093
9.704,0.093
9.704,0.088
9.705,0.090
9.705,0.087
9.705,0.087
9.706,0.080
9.706,0.080
9.706,0.077
9.706,0.078
9.707,0.073
9.707,0.075
9.707,0.078
9.707,0.078
9.707,0.085
9.708,0.083
9.708,0.088
9.708,0.087
9.709,0.082
9.709,0.080
9.709,0.085
9.709,0.082
9.710,0.087
9.710,0.085
9.710,0.082
9.710,0.082
9.710,0.070
9.711,0.070
9.711,0.055
9.711,0.055
9.711,0.047
9.712,0.047
9.712,0.040
9.712,0.040
9.713,0.033
9.713,0.033
9.713,0.028
9.713,0.028
9.713,0.033
9.714,0.030
9.714,0.033
9.714,0.030
9.714,0.028
9.715,0.028
9.715,0.035
9.715,0.037
9.716,0.047
9.716,0.047
9.716,0.073
9.716,0.073
9.716,0.127
9.717,0.130
9.717,0.217
9.717,0.257
9.717,0.092
9.718,0.078
9.718,0.022
9.718,0.027
9.719,0.047
9.719,0.047
9.719,0.057
9.719,0.058
9.720,0.053
9.720,0.053
9.720,0.047
9.720,0.045
9.720,0.035
9.721,0.037
9.721,0.033
9.721,0.035
9.722,0.038
9.722,0.038
9.722,0.035
9.722,0.037
9.723,0.032
9.723,0.032
9.723,0.030
9.723,0.030
9.723,0.033
9.724,0.033
9.724,0.035
9.724,0.035
9.725,0.038
9.725,0.037
9.725,0.032
9.725,0.032
9.726,0.027
9.726,0.027
9.726,0.025
9.726,0.027
9.726,0.022
9.727,0.025
9.727,0.028
9.727,0.027
9.727,0.028
9.728,0.030
9.728,0.027
9.728,0.027
9.729,0.030
9.729,0.027
9.729,0.030
9.729,0.028
9.729,0.022
9.730,0.023
9.730,0.017
9.730,0.018
9.730,0.010
9.731,0.008
9.731,0.007
9.731,0.005
9.732,0.010
9.732,0.010
9.732,0.015
9.732,0.015
9.732,0.018
9.733,0.018
9.733,0.015
9.733,0.017
9.733,0.005
9.734,0.005
9.734,0.000
9.734,-0.002
9.735,0.002
9.735,0.002
9.735,0.007
9.735,0.007
9.736,0.008
9.736,0.008
9.736,0.007
9.736,0.007
9.736,0.010
9.737,0.010
9.737,0.012
9.737,0.010
9.738,0.015
9.738,0.015
9.738,0.013
9.738,0.015
9.739,0.022
9.739,0.022
9.739,0.030
9.739,0.030
9.739,0.033
9.740,0.033
9.740,0.037
9.740,0.035
9.741,0.027
9.741,0.025
9.741,0.013
9.741,0.012
9.742,0.007
9.742,0.008
9.742,0.003
9.742,0.005
9.742,0.003
9.743,0.005
9.743,0.008
9.743,0.003
9.743,0.007
9.744,0.007
9.744,0.003
9.744,0.005
9.745,0.000
9.745,0.002
9.745,-0.002
9.745,-0.002
9.745,0.003
9.746,0.002
9.746,0.005
9.746,0.005
9.746,0.000
9.747,-0.002
9.747,0.002
9.747,0.002
9.748,0.012
9.748,0.012
9.748,0.008
9.748,0.010
9.748,0.008
9.749,0.007
9.749,0.012
9.749,0.010
9.749,0.008
9.750,0.010
9.750,0.015
9.750,0.013
9.751,0.017
9.751,0.020
9.751,0.015
9.751,0.015
9.752,-0.028
9.752,-0.032
9.752,-0.125
9.752,-0.142
9.752,-0.123
9.753,-0.120
9.753,-0.002
9.753,0.003
9.754,0.080
9.754,0.088
9.754,0.063
9.754,0.062
9.755,0.005
9.755,0.003
9.755,0.035
9.755,0.037
9.755,0.060
9.756,0.057
9.756,0.028
9.756,0.027
9.757,0.013
9.757,0.015
9.757,0.007
9.757,0.007
9.758,-0.018
9.758,-0.020
9.758,-0.025
9.758,-0.027
9.758,-0.042
9.759,-0.042
9.759,-0.038
9.759,0.100
9.759,-0.040
9.760,-0.033
9.760,-0.032
9.760,-0.023
9.761,-0.023
9.761,-0.020
9.761,-0.022
9.761,-0.025
9.761,-0.025
9.762,-0.032
9.762,-0.032
9.762,-0.028
9.762,-0.028
9.763,-0.027
9.763,-0.028
9.763,-0.030
9.764,-0.030
9.764,-0.037
9.764,-0.037
9.764,-0.030
9.764,-0.028
9.765,-0.018
9.765,-0.018
9.765,-0.012
9.765,-0.012
9.766,-0.008
9.766,-0.008
9.766,-0.010
9.767,-0.008
9.767,-0.002
9.767,-0.002
9.767,0.012
9.768,0.013
9.768,0.033
9.768,0.033
9.768,0.070
9.768,0.073
9.769,0.140
9.769,0.143
9.769,0.242
9.770,0.240
9.770,0.057
9.770,0.072
9.770,0.050
9.771,0.070
9.771,0.313
9.771,0.328
9.771,0.315
9.771,0.313
9.772,0.232
9.772,0.227
9.772,0.105
9.773,0.100
9.773,-0.002
9.773,-0.005
9.773,-0.075
9.774,-0.078
9.774,-0.122
9.774,-0.123
9.774,-0.148
9.774,-0.148
9.775,-0.157
9.775,-0.155
9.775,-0.143
9.775,-0.143
9.776,-0.123
9.776,-0.122
9.776,-0.110
9.777,-0.108
9.777,-0.102
9.777,-0.105
9.777,-0.112
9.777,-0.112
9.778,-0.118
9.778,-0.120
9.778,-0.113
9.778,-0.113
9.779,-0.105
9.779,-0.107
9.779,-0.098
9.780,-0.098
9.780,-0.097
9.780,-0.097
9.780,-0.108
9.780,-0.110
9.781,-0.120
9.781,-0.122
9.781,-0.125
9.781,-0.123
9.782,-0.113
9.782,-0.113
9.782,-0.098
9.783,-0.097
9.783,-0.085
9.783,-0.083
9.783,-0.070
9.784,-0.070
9.784,-0.050
9.784,-0.050
9.784,-0.043
9.784,-0.043
9.785,-0.040
9.785,-0.040
9.785,-0.032
9.786,-0.032
9.786,-0.018
9.786,-0.018
9.786,-0.007
9.787,-0.005
9.787,0.003
9.787,0.005
9.787,0.000
9.787,-0.002
9.788,-0.017
9.788,-0.018
9.788,-0.030
9.789,-0.032
9.789,-0.028
9.789,-0.030
9.789,-0.018
9.790,-0.018
9.790,-0.002
9.790,0.000
9.790,0.007
9.790,0.007
9.791,0.012
9.791,0.007
9.791,0.010
9.791,0.007
9.792,0.005
9.792,0.007
9.792,0.010
9.793,0.008
9.793,0.010
9.793,0.010
9.793,0.018
9.793,0.020
9.794,0.028
9.794,0.028
9.794,0.035
9.794,0.035
9.795,0.042
9.795,0.038
9.795,0.047
9.796,0.047
9.796,0.053
9.796,0.055
9.796,0.063
9.796,0.063
9.797,0.073
9.797,0.075
9.797,0.085
9.797,0.087
9.798,0.123
9.798,0.125
9.798,0.155
9.799,0.060
9.799,0.143
9.799,0.322
9.799,0.090
9.800,0.080
9.800,0.305
9.800,0.130
9.800,-0.097
9.800,-0.068
9.801,-0.140
9.801,-0.103
9.801,-0.042
9.802,-0.040
9.802,-0.018
9.802,-0.018
9.802,-0.007
9.803,-0.007
9.803,0.002
9.803,0.000
9.803,0.007
9.803,0.007
9.804,0.003
9.804,0.003
9.804,-0.002
9.805,-0.002
9.805,-0.007
9.805,-0.007
9.805,-0.003
9.806,-0.005
9.806,-0.010
9.806,-0.010
9.806,-0.015
9.806,-0.015
9.807,-0.018
9.807,-0.018
9.807,-0.012
9.807,-0.012
9.808,0.000
9.808,0.000
9.808,0.020
9.809,0.020
9.809,0.018
9.809,0.018
9.809,0.008
9.809,0.007
9.810,0.010
9.810,0.010
9.810,0.022
9.810,0.022
9.811,0.037
9.811,0.038
9.811,0.052
9.812,0.052
9.812,0.063
9.812,0.063
9.812,0.078
9.812,0.078
9.813,0.083
9.813,0.083
9.813,0.073
9.813,0.072
9.814,0.052
9.814,0.050
9.814,0.043
9.815,0.043
9.815,0.067
9.815,0.068
9.815,0.138
9.816,0.147
9.816,-0.063
9.816,-0.065
9.816,-0.028
9.816,-0.025
9.817,0.007
9.817,0.008
9.817,0.015
9.818,0.015
9.818,0.005
9.818,0.005
9.818,0.013
9.819,0.013
9.819,0.017
9.819,0.017
9.819,0.018
9.819,0.018
9.820,0.025
9.820,0.025
9.820,0.032
9.820,0.032
9.821,0.033
9.821,0.033
9.821,0.037
9.822,0.035
9.822,0.038
9.822,0.037
9.822,0.040
9.822,0.040
9.823,0.043
9.823,0.043
9.823,0.045
9.823,0.047
9.824,0.050
9.824,0.050
9.824,0.048
9.825,0.050
9.825,0.052
9.825,0.048
9.825,0.052
9.825,0.050
9.826,0.047
9.826,0.048
9.826,0.045
9.826,0.045
9.827,0.040
9.827,0.042
9.827,0.037
9.828,0.037
9.828,0.032
9.828,0.032
9.828,0.027
9.829,0.027
9.829,0.023
9.829,0.027
9.829,0.020
9.829,0.022
9.830,0.017
9.830,0.018
9.830,0.013
9.831,0.015
9.831,0.017
9.831,0.017
9.831,0.013
9.832,0.015
9.832,0.012
9.832,0.013
9.832,0.010
9.832,0.010
9.833,0.012
9.833,0.010
9.833,0.013
9.834,0.012
9.834,0.010
9.834,0.012
9.834,0.007
9.835,0.008
9.835,0.007
9.835,0.008
9.835,0.003
9.835,0.003
9.836,0.002
9.836,0.003
9.836,0.000
9.836,0.003
9.837,-0.003
9.837,-0.003
9.837,-0.010
9.838,-0.010
9.838,-0.013
9.838,-0.010
9.838,-0.003
9.838,-0.003
9.839,-0.005
9.839,-0.003
9.839,0.002
9.839,0.000
9.840,-0.005
9.840,-0.005
9.840,-0.010
9.841,-0.010
9.841,-0.015
9.841,-0.015
9.841,-0.010
9.841,-0.010
9.842,-0.020
9.842,-0.020
9.842,-0.082
9.842,-0.085
9.843,-0.173
9.843,-0.175
9.843,-0.120
9.844,-0.113
9.844,0.002
9.844,0.007
9.844,0.087
9.845,0.090
9.845,0.107
9.845,0.103
9.845,0.082
9.845,0.080
9.846,0.060
9.846,0.058
9.846,0.038
9.847,0.038
9.847,0.010
9.847,0.008
9.847,-0.042
9.848,-0.043
9.848,-0.058
9.848,-0.047
9.848,0.037
9.848,0.040
9.849,0.065
9.849,0.062
9.849,0.030
9.850,0.028
9.850,0.013
9.850,0.013
9.850,0.002
9.851,0.000
9.851,-0.028
9.851,-0.030
9.851,-0.047
9.851,-0.047
9.852,-0.058
9.852,-0.058
9.852,-0.072
9.852,-0.072
9.853,-0.077
9.853,-0.077
9.853,-0.080
9.854,-0.082
9.854,-0.087
9.854,-0.087
9.854,-0.085
9.854,-0.087
9.855,-0.083
9.855,-0.082
9.855,-0.078
9.855,-0.080
9.856,-0.078
9.856,-0.080
9.856,-0.077
9.857,-0.078
9.857,-0.075
9.857,-0.077
9.857,-0.075
9.857,-0.075
9.858,-0.068
9.858,-0.068
9.858,-0.065
9.858,-0.065
9.859,-0.062
9.859,-0.063
9.859,-0.072
9.860,-0.072
9.860,-0.083
9.860,-0.083
9.860,-0.092
9.861,-0.092
9.861,-0.100
9.861,-0.100
9.861,-0.103
9.861,-0.103
9.862,-0.108
9.862,-0.108
9.862,-0.110
9.863,-0.112
9.863,-0.120
9.863,-0.120
9.863,-0.127
9.864,-0.123
9.864,-0.118
9.864,-0.118
9.864,-0.115
9.864,-0.117
9.865,-0.113
9.865,-0.117
9.865,-0.113
9.866,-0.115
9.866,-0.103
9.866,-0.102
9.866,-0.080
9.867,-0.080
9.867,-0.047
9.867,-0.045
9.867,-0.007
9.867,-0.005
9.868,0.047
9.868,0.050
9.868,0.132
9.868,0.140
9.869,0.008
9.869,-0.008
9.869,-0.097
9.870,-0.050
9.870,0.177
9.870,0.190
9.870,0.308
9.870,0.310
9.871,0.253
9.871,0.248
9.871,0.123
9.871,0.118
9.872,-0.012
9.872,-0.018
9.872,-0.123
9.873,-0.127
9.873,-0.202
9.873,-0.203
9.873,-0.245
9.873,-0.245
9.874,-0.268
9.874,-0.270
9.874,-0.285
9.874,-0.285
9.875,-0.287
9.875,-0.287
9.875,-0.285
9.876,-0.287
9.876,-0.278
9.876,-0.278
9.876,-0.268
9.877,-0.270
9.877,-0.265
9.877,-0.265
9.877,-0.255
9.877,-0.255
9.878,-0.247
9.878,-0.248
9.878,-0.238
9.879,-0.238
9.879,-0.232
9.879,-0.232
9.879,-0.223
9.880,-0.222
9.880,-0.222
9.880,-0.220
9.880,-0.227
9.880,-0.227
9.881,-0.233
9.881,-0.233
9.881,-0.237
9.882,-0.235
9.882,-0.225
9.882,-0.223
9.882,-0.198
9.883,-0.198
9.883,-0.165
9.883,-0.163
9.883,-0.152
9.883,-0.152
9.884,-0.143
9.884,-0.142
9.884,-0.128
9.884,-0.127
9.885,-0.080
9.885,-0.077
9.885,-0.030
9.886,-0.103
9.886,-0.002
9.886,0.248
9.886,0.000
9.886,-0.053
9.887,0.173
9.887,0.160
9.887,-0.368
9.887,-0.377
9.888,-0.515
9.888,-0.475
9.888,-0.277
9.889,-0.270
9.889,-0.145
9.889,-0.143
9.889,-0.123
9.889,-0.127
9.890,-0.145
9.890,-0.143
9.890,-0.153
9.890,-0.153
9.891,-0.157
9.891,-0.158
9.891,-0.170
9.892,-0.172
9.892,-0.177
9.892,-0.175
9.892,-0.165
9.893,-0.165
9.893,-0.150
9.893,-0.148
9.893,-0.133
9.893,-0.133
9.894,-0.122
9.894,-0.122
9.894,-0.115
9.895,-0.113
9.895,-0.110
9.895,-0.112
9.895,-0.103
9.896,-0.103
9.896,-0.100
9.896,-0.100
9.896,-0.095
9.896,-0.093
9.897,-0.087
9.897,-0.088
9.897,-0.085
9.898,-0.085
9.898,-0.080
9.898,-0.080
9.898,-0.083
9.899,-0.083
9.899,-0.085
9.899,-0.083
9.899,-0.087
9.899,-0.085
9.900,-0.080
9.900,-0.080
9.900,-0.077
9.900,-0.077
9.901,-0.075
9.901,-0.075
9.901,-0.067
9.902,-0.067
9.902,-0.053
9.902,-0.052
9.902,0.002
9.902,0.035
9.903,-0.118
9.903,-0.128
9.903,-0.162
9.903,-0.145
9.904,-0.097
9.904,-0.095
9.904,-0.067
9.905,-0.067
9.905,-0.057
9.905,-0.058
9.905,-0.053
9.905,-0.053
9.906,-0.052
9.906,-0.052
9.906,-0.047
9.906,-0.047
9.907,-0.040
9.907,-0.042
9.907,-0.033
9.908,-0.033
9.908,-0.025
9.908,-0.023
9.908,-0.018
9.909,-0.018
9.909,-0.010
9.909,-0.012
9.909,-0.005
9.909,-0.003
9.910,0.003
9.910,0.002
9.910,0.007
9.911,0.007
9.911,0.005
9.911,0.005
9.911,0.007
9.912,0.007
9.912,0.003
9.912,0.005
9.912,0.010
9.912,0.008
9.913,0.013
9.913,0.013
9.913,0.018
9.914,0.018
9.914,0.027
9.914,0.025
9.914,0.030
9.915,0.030
9.915,0.037
9.915,0.038
9.915,0.047
9.915,0.047
9.916,0.055
9.916,0.057
9.916,0.062
9.916,0.062
9.917,0.067
9.917,0.067
9.917,0.070
9.918,0.070
9.918,0.068
9.918,0.070
9.918,0.065
9.918,0.067
9.919,0.063
9.919,0.065
9.919,0.062
9.919,0.063
9.920,0.062
9.920,0.062
9.920,0.060
9.921,0.063
9.921,0.060
9.921,0.060
9.921,0.062
9.921,0.060
9.922,0.063
9.922,0.062
9.922,0.067
9.922,0.065
9.923,0.072
9.923,0.070
9.923,0.080
9.924,0.080
9.924,0.085
9.924,0.083
9.924,0.087
9.925,0.087
9.925,0.083
9.925,0.083
9.925,0.073
9.925,0.073
9.926,0.063
9.926,0.062
9.926,0.057
9.927,0.060
9.927,0.065
9.927,0.065
9.927,0.072
9.928,0.072
9.928,0.080
9.928,0.082
9.928,0.088
9.928,0.088
9.929,0.090
9.929,0.090
9.929,0.088
9.930,0.088
9.930,0.092
9.930,0.090
9.930,0.095
9.931,0.095
9.931,0.098
9.931,0.098
9.931,0.095
9.931,0.097
9.932,0.093
9.932,0.097
9.932,0.105
9.932,0.103
9.933,0.107
9.933,0.105
9.933,0.112
9.934,0.112
9.934,0.115
9.934,0.117
9.934,0.118
9.934,0.117
9.935,0.120
9.935,0.120
9.935,0.127
9.935,0.130
9.936,0.123
9.936,0.122
9.936,0.065
9.937,0.060
9.937,-0.048
9.937,-0.060
9.937,-0.025
9.938,-0.020
9.938,0.107
9.938,0.110
9.938,0.198
9.938,0.202
9.939,0.223
9.939,0.212
9.939,0.155
9.940,0.152
9.940,0.073
9.940,0.070
9.940,0.038
9.941,0.040
9.941,0.122
9.941,0.127
9.941,0.188
9.941,0.190
9.942,0.183
9.942,0.180
9.942,0.192
9.943,0.192
9.943,0.210
9.943,0.210
9.943,0.215
9.944,0.215
9.944,0.220
9.944,0.215
9.944,0.198
9.944,0.197
9.945,0.165
9.945,0.163
9.945,0.128
9.945,0.127
9.946,0.098
9.946,0.097
9.946,0.080
9.947,0.078
9.947,0.070
9.947,0.070
9.947,0.075
9.947,0.077
9.948,0.090
9.948,0.090
9.948,0.097
9.948,0.095
9.949,0.093
9.949,0.095
9.949,0.090
9.950,0.090
9.950,0.092
9.950,0.090
9.950,0.095
9.950,0.093
9.951,0.090
9.951,0.090
9.951,0.092
9.951,0.092
9.952,0.098
9.952,0.098
9.952,0.113
9.953,0.115
9.953,0.130
9.953,0.130
9.953,0.143
9.954,0.143
9.954,0.152
9.954,0.152
9.954,0.155
9.954,0.155
9.955,0.150
9.955,0.150
9.955,0.145
9.956,0.145
9.956,0.140
9.956,0.140
9.956,0.135
9.957,0.135
9.957,0.128
9.957,0.128
9.957,0.132
9.957,0.128
9.958,0.127
9.958,0.128
9.958,0.122
9.959,0.122
9.959,0.125
9.959,0.123
9.959,0.127
9.960,0.127
9.960,0.125
9.960,0.127
9.960,0.122
9.960,0.123
9.961,0.125
9.961,0.128
9.961,0.122
9.961,0.123
9.962,0.117
9.962,0.117
9.962,0.103
9.963,0.103
9.963,0.100
9.963,0.103
9.963,0.108
9.963,0.108
9.964,0.117
9.964,0.117
9.964,0.120
9.964,0.120
9.965,0.122
9.965,0.120
9.965,0.122
9.966,0.120
9.966,0.115
9.966,0.117
9.966,0.112
9.966,0.112
9.967,0.110
9.967,0.112
9.967,0.108
9.967,0.110
9.968,0.112
9.968,0.112
9.968,0.110
9.969,0.113
9.969,0.112
9.969,0.112
9.969,0.115
9.970,0.112
9.970,0.115
9.970,0.112
9.970,0.115
9.970,0.113
9.971,0.117
9.971,0.115
9.971,0.118
9.972,0.118
9.972,0.120
9.972,0.117
9.972,0.120
9.973,0.117
9.973,0.113
9.973,0.113
9.973,0.112
9.973,0.113
9.974,0.112
9.974,0.113
9.974,0.110
9.975,0.112
9.975,0.107
9.975,0.108
9.975,0.100
9.976,0.100
9.976,0.095
9.976,0.098
9.976,0.103
9.976,0.103
9.977,0.108
9.977,0.107
9.977,0.112
9.977,0.113
9.978,0.118
9.978,0.118
9.978,0.132
9.979,0.133
9.979,0.152
9.979,0.153
9.979,0.180
9.979,0.180
9.980,0.222
9.980,0.223
9.980,0.298
9.980,0.303
9.981,0.412
9.981,0.420
9.981,0.287
9.982,0.267
9.982,0.358
9.982,0.363
9.982,0.585
9.982,0.593
9.983,0.677
9.983,0.673
9.983,0.562
9.983,0.555
9.984,0.377
9.984,0.370
9.984,0.217
9.985,0.212
9.985,0.120
9.985,0.118
9.985,0.042
9.986,-0.058
9.986,0.067
9.986,0.333
9.986,0.088
9.986,0.062
9.987,0.220
9.987,0.097
9.987,-0.273
9.988,-0.283
9.988,-0.357
9.988,-0.313
9.988,-0.225
9.989,-0.223
9.989,-0.170
9.989,-0.168
9.989,-0.127
9.989,-0.123
9.990,-0.087
9.990,-0.085
9.990,-0.070
9.991,-0.068
9.991,-0.037
9.991,-0.028
9.991,-0.053
9.992,-0.028
9.992,-0.165
9.992,-0.163
9.992,-0.025
9.992,-0.018
9.993,0.065
9.993,0.067
9.993,0.080
9.993,0.075
9.994,0.060
9.994,0.058
9.994,0.043
9.995,0.043
9.995,0.037
9.995,0.037
9.995,0.042
9.995,0.043
9.996,0.048
9.996,0.047
9.996,0.048
9.996,0.048
9.997,0.053
9.997,0.052
9.997,0.055
9.998,0.057
9.998,0.060
9.998,0.060
9.998,0.065
9.998,0.065
9.999,0.068
9.999,0.068
9.999,0.065
9.999,0.065
10.000,0.062
10.000,0.062
10.000,0.065
10.001,0.065
10.001,0.068
10.001,0.067
10.001,0.072
10.002,0.070
10.002,0.075
10.002,0.073
10.002,0.077
10.002,0.077
10.003,0.080
10.003,0.080
10.003,0.083
10.004,0.082
10.004,0.083
10.004,0.082
10.004,0.085
10.005,0.082
10.005,0.085
10.005,0.085
10.005,0.092
10.005,0.093
10.006,0.103
10.006,0.103
10.006,0.115
10.007,0.117
10.007,0.125
10.007,0.125
10.007,0.128
10.008,0.127
10.008,0.123
10.008,0.123
10.008,0.120
10.008,0.120
10.009,0.113
10.009,0.113
10.009,0.108
10.009,0.100
10.010,0.108
10.010,0.112
10.010,0.108
10.011,0.112
10.011,0.107
10.011,0.105
10.011,0.105
10.011,0.107
10.012,0.105
10.012,0.102
10.012,0.107
10.012,0.103
10.013,0.105
10.013,0.103
10.013,0.105
10.014,0.100
10.014,0.102
10.014,0.100
10.014,0.100
10.014,0.095
10.015,0.097
10.015,0.087
10.015,0.088
10.015,0.087
10.016,0.085
10.016,0.077
10.016,0.077
10.017,0.073
10.017,0.073
10.017,0.068
10.017,0.068
10.018,0.065
10.018,0.065
10.018,0.062
10.018,0.062
10.018,0.058
10.019,0.058
10.019,0.050
10.019,0.052
10.020,0.045
10.020,0.043
10.020,0.038
10.020,0.038
10.021,0.037
10.021,0.038
10.021,0.035
10.021,0.035
10.021,0.030
10.022,0.030
10.022,0.023
10.022,0.022
10.023,0.017
10.023,0.017
10.023,0.010
10.023,0.010
10.024,0.003
10.024,0.002
10.024,-0.008
10.024,-0.008
10.024,-0.015
10.025,-0.015
10.025,-0.015
10.025,-0.015
10.025,-0.022
10.026,-0.020
10.026,-0.023
10.026,-0.023
10.027,-0.025
10.027,-0.025
10.027,-0.035
10.027,-0.035
10.027,-0.043
10.028,-0.043
10.028,-0.042
10.028,-0.040
10.028,-0.050
10.029,-0.052
10.029,-0.117
10.029,-0.122
10.030,-0.222
10.030,-0.222
10.030,-0.165
10.030,-0.160
10.030,-0.035
10.031,-0.032
10.031,0.050
10.031,0.052
10.031,0.060
10.032,0.050
10.032,0.015
10.032,0.015
10.033,-0.007
10.033,-0.007
10.033,-0.018
10.033,-0.020
10.034,-0.047
10.034,-0.048
10.034,-0.095
10.034,-0.098
10.034,-0.125
10.035,-0.123
10.035,-0.063
10.035,-0.060
10.036,-0.030
10.036,-0.030
10.036,-0.053
10.036,-0.055
10.037,-0.073
10.037,-0.073
10.037,-0.100
10.037,-0.102
10.037,-0.135
10.038,-0.133
10.038,-0.137
10.038,-0.138
10.039,-0.133
10.039,-0.133
10.039,-0.115
10.039,-0.113
10.040,-0.107
10.040,-0.105
10.040,-0.108
10.040,-0.108
10.040,-0.105
10.041,-0.107
10.041,-0.110
10.041,-0.110
10.041,-0.117
10.042,-0.117
10.042,-0.120
10.042,-0.120
10.043,-0.128
10.043,-0.127
10.043,-0.130
10.043,-0.130
10.043,-0.135
10.044,-0.137
10.044,-0.140
10.044,-0.137
10.044,-0.142
10.045,-0.140
10.045,-0.143
10.045,-0.143
10.046,-0.147
10.046,-0.145
10.046,-0.150
10.046,-0.150
10.046,-0.148
10.047,-0.147
10.047,-0.130
10.047,-0.130
10.047,-0.118
10.048,-0.118
10.048,-0.107
10.048,-0.107
10.049,-0.097
10.049,-0.095
10.049,-0.092
10.049,-0.092
10.050,-0.087
10.050,-0.087
10.050,-0.075
10.050,-0.072
10.050,-0.077
10.051,-0.078
10.051,-0.093
10.051,-0.095
10.052,-0.108
10.052,-0.108
10.052,-0.115
10.052,-0.113
10.053,-0.117
10.053,-0.115
10.053,-0.113
10.053,-0.113
10.053,-0.115
10.054,-0.113
10.054,-0.117
10.054,-0.115
10.055,-0.118
10.055,-0.117
10.055,-0.122
10.055,-0.120
10.056,-0.123
10.056,-0.122
10.056,-0.127
10.056,-0.128
10.056,-0.125
10.057,-0.128
10.057,-0.125
10.057,-0.127
10.057,-0.122
10.058,-0.123
10.058,-0.125
10.058,-0.123
10.059,-0.122
10.059,-0.123
10.059,-0.120
10.059,-0.123
10.059,-0.118
10.060,-0.123
10.060,-0.118
10.060,-0.118
10.060,-0.122
10.061,-0.120
10.061,-0.117
10.061,-0.118
10.062,-0.117
10.062,-0.117
10.062,-0.118
10.062,-0.118
10.062,-0.115
10.063,-0.117
10.063,-0.118
10.063,-0.117
10.063,-0.120
10.064,-0.118
10.064,-0.122
10.064,-0.122
10.065,-0.118
10.065,-0.120
10.065,-0.118
10.065,-0.120
10.066,-0.115
10.066,-0.115
10.066,-0.105
10.066,-0.105
10.066,-0.093
10.067,-0.093
10.067,-0.082
10.067,-0.082
10.068,-0.073
10.068,-0.075
10.068,-0.077
10.068,-0.078
10.069,-0.083
10.069,-0.085
10.069,-0.088
10.069,-0.087
10.069,-0.088
10.070,-0.087
10.070,-0.090
10.070,-0.088
10.070,-0.090
10.071,-0.088
10.071,-0.085
10.071,-0.083
10.072,-0.087
10.072,-0.083
10.072,-0.087
10.072,-0.085
10.072,-0.088
10.073,-0.087
10.073,-0.083
10.073,-0.083
10.073,-0.078
10.074,-0.078
10.074,-0.070
10.074,-0.070
10.075,-0.063
10.075,-0.065
10.075,-0.062
10.075,-0.062
10.075,-0.063
10.076,-0.062
10.076,-0.063
10.076,-0.060
10.076,-0.062
10.077,-0.062
10.077,-0.065
10.077,-0.065
10.078,-0.072
10.078,-0.070
10.078,-0.073
10.078,-0.073
10.079,-0.077
10.079,-0.075
10.079,-0.070
10.079,-0.070
10.079,-0.073
10.080,-0.073
10.080,-0.067
10.080,-0.067
10.081,-0.058
10.081,-0.058
10.081,-0.043
10.081,-0.042
10.082,-0.007
10.082,-0.005
10.082,0.028
10.082,0.030
10.082,0.038
10.083,0.038
10.083,0.068
10.083,0.070
10.084,0.122
10.084,0.122
10.084,0.033
10.084,0.033
10.085,0.385
10.085,0.335
10.085,0.120
10.085,0.298
10.085,-0.172
10.086,-0.182
10.086,-0.073
10.086,-0.050
10.086,-0.127
10.087,-0.118
10.087,-0.068
10.087,-0.067
10.088,-0.028
10.088,-0.027
10.088,0.003
10.088,0.005
10.088,0.058
10.089,0.060
10.089,0.168
10.089,0.197
10.089,0.067
10.090,0.073
10.090,0.157
10.090,0.140
10.091,0.000
10.091,-0.002
10.091,0.232
10.091,0.248
10.091,0.538
10.092,0.545
10.092,0.582
10.092,0.553
10.092,0.405
10.093,0.398
10.093,0.220
10.093,0.213
10.094,0.077
10.094,0.073
10.094,-0.020
10.094,-0.022
10.095,-0.073
10.095,-0.075
10.095,-0.102
10.095,-0.102
10.095,-0.113
10.096,-0.112
10.096,-0.115
10.096,-0.113
10.097,-0.117
10.097,-0.112
10.097,-0.105
10.097,-0.103
10.098,-0.092
10.098,-0.090
10.098,-0.077
10.098,-0.077
10.098,-0.065
10.099,-0.065
10.099,-0.050
10.099,-0.052
10.100,-0.043
10.100,-0.043
10.100,-0.037
10.100,-0.037
10.101,-0.030
10.101,-0.030
10.101,-0.017
10.101,-0.017
10.101,-0.003
10.102,-0.003
10.102,0.008
10.102,0.005
10.102,0.008
10.103,0.010
10.103,0.007
10.103,0.008
10.104,0.017
10.104,0.018
10.104,0.028
10.104,0.030
10.104,0.048
10.105,0.048
10.105,0.068
10.105,0.070
10.105,0.093
10.106,0.093
10.106,0.102
10.106,0.100
10.107,0.085
10.107,0.083
10.107,0.068
10.107,0.068
10.107,0.067
10.108,0.067
10.108,0.060
10.108,0.073
10.108,0.062
