'Elapsed time','ECG ECG'
'seconds','mV'
3.186,-0.419
3.188,-0.387
3.190,-0.356
3.192,-0.329
3.194,-0.305
3.196,-0.286
3.198,-0.269
3.200,-0.253
3.202,-0.235
3.204,-0.214
3.206,-0.188
3.208,-0.158
3.210,-0.127
3.212,-0.099
3.214,-0.077
3.216,-0.063
3.218,-0.059
3.220,-0.061
3.222,-0.065
3.224,-0.070
3.226,-0.071
3.228,-0.068
3.230,-0.061
3.232,-0.053
3.234,-0.046
3.236,-0.041
3.238,-0.039
3.240,-0.039
3.242,-0.041
3.244,-0.043
3.246,-0.043
3.248,-0.042
3.250,-0.038
3.252,-0.033
3.254,-0.028
3.256,-0.024
3.258,-0.022
3.260,-0.022
3.262,-0.023
3.264,-0.025
3.266,-0.026
3.268,-0.026
3.270,-0.024
3.272,-0.020
3.274,-0.016
3.276,-0.013
3.278,-0.010
3.280,-0.010
3.282,-0.011
3.284,-0.013
3.286,-0.014
3.288,-0.015
3.290,-0.015
3.292,-0.012
3.294,-0.009
3.296,-0.005
3.298,-0.002
3.300,-0.000
3.302,0.000
3.304,0.000
3.306,0.000
3.308,-0.000
3.310,0.001
3.312,0.003
3.314,0.005
3.316,0.009
3.318,0.012
3.320,0.014
3.322,0.017
3.324,0.019
3.326,0.021
3.328,0.023
3.330,0.025
3.332,0.028
3.334,0.030
3.336,0.031
3.338,0.033
3.340,0.035
3.342,0.037
3.344,0.041
3.346,0.046
3.348,0.052
3.350,0.058
3.352,0.064
3.354,0.069
3.356,0.073
3.358,0.077
3.360,0.081
3.362,0.085
3.364,0.091
3.366,0.098
3.368,0.105
3.370,0.113
3.372,0.120
3.374,0.126
3.376,0.131
3.378,0.136
3.380,0.142
3.382,0.148
3.384,0.155
3.386,0.163
3.388,0.171
3.390,0.179
3.392,0.187
3.394,0.196
3.396,0.205
3.398,0.213
3.400,0.221
3.402,0.229
3.404,0.235
3.406,0.241
3.408,0.245
3.410,0.249
3.412,0.252
3.414,0.256
3.416,0.259
3.418,0.263
3.420,0.267
3.422,0.270
3.424,0.273
3.426,0.274
3.428,0.273
3.430,0.269
3.432,0.264
3.434,0.256
3.436,0.246
3.438,0.235
3.440,0.224
3.442,0.212
3.444,0.199
3.446,0.185
3.448,0.170
3.450,0.155
3.452,0.140
3.454,0.125
3.456,0.111
3.458,0.098
3.460,0.086
3.462,0.074
3.464,0.062
3.466,0.049
3.468,0.037
3.470,0.026
3.472,0.017
3.474,0.009
3.476,0.003
3.478,-0.003
3.480,-0.009
3.482,-0.014
3.484,-0.019
3.486,-0.024
3.488,-0.028
3.490,-0.031
3.492,-0.033
3.494,-0.036
3.496,-0.038
3.498,-0.041
3.500,-0.043
3.502,-0.046
3.504,-0.048
3.506,-0.050
3.508,-0.052
3.510,-0.053
3.512,-0.053
3.514,-0.052
3.516,-0.052
3.518,-0.051
3.520,-0.051
3.522,-0.051
3.524,-0.051
3.526,-0.051
3.528,-0.051
3.530,-0.050
3.532,-0.049
3.534,-0.048
3.536,-0.048
3.538,-0.048
3.540,-0.049
3.542,-0.050
3.544,-0.051
3.546,-0.052
3.548,-0.052
3.550,-0.053
3.552,-0.053
3.554,-0.054
3.556,-0.054
3.558,-0.055
3.560,-0.055
3.562,-0.055
3.564,-0.054
3.566,-0.053
3.568,-0.052
3.570,-0.051
3.572,-0.050
3.574,-0.049
3.576,-0.050
3.578,-0.051
3.580,-0.052
3.582,-0.054
3.584,-0.054
3.586,-0.055
3.588,-0.054
3.590,-0.054
3.592,-0.052
3.594,-0.051
3.596,-0.049
3.598,-0.047
3.600,-0.045
3.602,-0.045
3.604,-0.045
3.606,-0.045
3.608,-0.046
3.610,-0.047
3.612,-0.048
3.614,-0.047
3.616,-0.047
3.618,-0.045
3.620,-0.044
3.622,-0.043
3.624,-0.042
3.626,-0.042
3.628,-0.043
3.630,-0.045
3.632,-0.046
3.634,-0.048
3.636,-0.048
3.638,-0.048
3.640,-0.047
3.642,-0.045
3.644,-0.044
3.646,-0.043
3.648,-0.044
3.650,-0.047
3.652,-0.050
3.654,-0.054
3.656,-0.057
3.658,-0.059
3.660,-0.059
3.662,-0.058
3.664,-0.056
3.666,-0.053
3.668,-0.051
3.670,-0.049
3.672,-0.048
3.674,-0.048
3.676,-0.048
3.678,-0.048
3.680,-0.048
3.682,-0.047
3.684,-0.046
3.686,-0.045
3.688,-0.043
3.690,-0.042
3.692,-0.041
3.694,-0.040
3.696,-0.041
3.698,-0.041
3.700,-0.043
3.702,-0.045
3.704,-0.047
3.706,-0.050
3.708,-0.051
3.710,-0.052
3.712,-0.052
3.714,-0.051
3.716,-0.050
3.718,-0.049
3.720,-0.049
3.722,-0.050
3.724,-0.051
3.726,-0.053
3.728,-0.055
3.730,-0.056
3.732,-0.056
3.734,-0.055
3.736,-0.054
3.738,-0.053
3.740,-0.053
3.742,-0.053
3.744,-0.054
3.746,-0.055
3.748,-0.056
3.750,-0.054
3.752,-0.052
3.754,-0.049
3.756,-0.045
3.758,-0.041
3.760,-0.037
3.762,-0.033
3.764,-0.029
3.766,-0.025
3.768,-0.022
3.770,-0.019
3.772,-0.017
3.774,-0.015
3.776,-0.013
3.778,-0.011
3.780,-0.009
3.782,-0.006
3.784,-0.002
3.786,0.003
3.788,0.009
3.790,0.015
3.792,0.021
3.794,0.026
3.796,0.030
3.798,0.032
3.800,0.032
3.802,0.033
3.804,0.034
3.806,0.035
3.808,0.038
3.810,0.040
3.812,0.040
3.814,0.039
3.816,0.036
3.818,0.032
3.820,0.027
3.822,0.023
3.824,0.018
3.826,0.013
3.828,0.006
3.830,-0.003
3.832,-0.014
3.834,-0.027
3.836,-0.041
3.838,-0.053
3.840,-0.063
3.842,-0.070
3.844,-0.073
3.846,-0.072
3.848,-0.070
3.850,-0.066
3.852,-0.062
3.854,-0.060
3.856,-0.061
3.858,-0.064
3.860,-0.067
3.862,-0.072
3.864,-0.075
3.866,-0.076
3.868,-0.075
3.870,-0.073
3.872,-0.071
3.874,-0.069
3.876,-0.070
3.878,-0.072
3.880,-0.076
3.882,-0.080
3.884,-0.082
3.886,-0.082
3.888,-0.081
3.890,-0.077
3.892,-0.074
3.894,-0.071
3.896,-0.071
3.898,-0.075
3.900,-0.082
3.902,-0.092
3.904,-0.104
3.906,-0.115
3.908,-0.123
3.910,-0.124
3.912,-0.117
3.914,-0.099
3.916,-0.068
3.918,-0.021
3.920,0.042
3.922,0.124
3.924,0.221
3.926,0.328
3.928,0.439
3.930,0.543
3.932,0.632
3.934,0.698
3.936,0.734
3.938,0.735
3.940,0.696
3.942,0.612
3.944,0.486
3.946,0.325
3.948,0.142
3.950,-0.042
3.952,-0.207
3.954,-0.337
3.956,-0.423
3.958,-0.466
3.960,-0.473
3.962,-0.456
3.964,-0.426
3.966,-0.393
3.968,-0.361
3.970,-0.332
3.972,-0.309
3.974,-0.289
3.976,-0.271
3.978,-0.255
3.980,-0.236
3.982,-0.213
3.984,-0.186
3.986,-0.155
3.988,-0.123
3.990,-0.094
3.992,-0.072
3.994,-0.059
3.996,-0.054
3.998,-0.056
4.000,-0.061
4.002,-0.065
4.004,-0.066
4.006,-0.063
4.008,-0.057
4.010,-0.049
4.012,-0.042
4.014,-0.037
4.016,-0.035
4.018,-0.036
4.020,-0.039
4.022,-0.041
4.024,-0.042
4.026,-0.039
4.028,-0.035
4.030,-0.028
4.032,-0.022
4.034,-0.018
4.036,-0.016
4.038,-0.018
4.040,-0.021
4.042,-0.025
4.044,-0.028
4.046,-0.029
4.048,-0.027
4.050,-0.024
4.052,-0.020
4.054,-0.017
4.056,-0.013
4.058,-0.011
4.060,-0.009
4.062,-0.008
4.064,-0.007
4.066,-0.006
4.068,-0.005
4.070,-0.003
4.072,-0.001
4.074,0.003
4.076,0.006
4.078,0.008
4.080,0.009
4.082,0.010
4.084,0.011
4.086,0.011
4.088,0.013
4.090,0.015
4.092,0.018
4.094,0.021
4.096,0.024
4.098,0.026
4.100,0.027
4.102,0.028
4.104,0.029
4.106,0.031
4.108,0.033
4.110,0.037
4.112,0.041
4.114,0.046
4.116,0.050
4.118,0.054
4.120,0.056
4.122,0.057
4.124,0.058
4.126,0.059
4.128,0.061
4.130,0.065
4.132,0.070
4.134,0.075
4.136,0.081
4.138,0.087
4.140,0.092
4.142,0.099
4.144,0.105
4.146,0.111
4.148,0.118
4.150,0.125
4.152,0.131
4.154,0.137
4.156,0.144
4.158,0.150
4.160,0.156
4.162,0.163
4.164,0.169
4.166,0.176
4.168,0.184
4.170,0.191
4.172,0.198
4.174,0.205
4.176,0.212
4.178,0.219
4.180,0.225
4.182,0.232
4.184,0.239
4.186,0.245
4.188,0.250
4.190,0.255
4.192,0.259
4.194,0.263
4.196,0.267
4.198,0.272
4.200,0.276
4.202,0.278
4.204,0.279
4.206,0.277
4.208,0.272
4.210,0.264
4.212,0.254
4.214,0.243
4.216,0.232
4.218,0.221
4.220,0.210
4.222,0.199
4.224,0.188
4.226,0.177
4.228,0.164
4.230,0.151
4.232,0.136
4.234,0.121
4.236,0.105
4.238,0.091
4.240,0.076
4.242,0.063
4.244,0.051
4.246,0.040
4.248,0.030
4.250,0.020
4.252,0.011
4.254,0.003
4.256,-0.005
4.258,-0.012
4.260,-0.019
4.262,-0.026
4.264,-0.031
4.266,-0.036
4.268,-0.040
4.270,-0.043
4.272,-0.045
4.274,-0.046
4.276,-0.046
4.278,-0.046
4.280,-0.047
4.282,-0.048
4.284,-0.050
4.286,-0.052
4.288,-0.054
4.290,-0.056
4.292,-0.058
4.294,-0.059
4.296,-0.060
4.298,-0.062
4.300,-0.063
4.302,-0.064
4.304,-0.065
4.306,-0.065
4.308,-0.064
4.310,-0.062
4.312,-0.061
4.314,-0.060
4.316,-0.059
4.318,-0.059
4.320,-0.059
4.322,-0.060
4.324,-0.061
4.326,-0.062
4.328,-0.063
4.330,-0.063
4.332,-0.063
4.334,-0.062
4.336,-0.062
4.338,-0.061
4.340,-0.061
4.342,-0.061
4.344,-0.060
4.346,-0.059
4.348,-0.057
4.350,-0.054
4.352,-0.053
4.354,-0.052
4.356,-0.052
4.358,-0.053
4.360,-0.054
4.362,-0.055
4.364,-0.055
4.366,-0.055
4.368,-0.054
4.370,-0.054
4.372,-0.053
4.374,-0.053
4.376,-0.051
4.378,-0.049
4.380,-0.047
4.382,-0.045
4.384,-0.045
4.386,-0.047
4.388,-0.050
4.390,-0.053
4.392,-0.056
4.394,-0.058
4.396,-0.058
4.398,-0.057
4.400,-0.056
4.402,-0.056
4.404,-0.055
4.406,-0.055
4.408,-0.054
4.410,-0.054
4.412,-0.054
4.414,-0.054
4.416,-0.055
4.418,-0.056
4.420,-0.056
4.422,-0.056
4.424,-0.056
4.426,-0.055
4.428,-0.054
4.430,-0.053
4.432,-0.052
4.434,-0.051
4.436,-0.051
4.438,-0.052
4.440,-0.053
4.442,-0.054
4.444,-0.056
4.446,-0.057
4.448,-0.057
4.450,-0.057
4.452,-0.055
4.454,-0.055
4.456,-0.054
4.458,-0.055
4.460,-0.057
4.462,-0.059
4.464,-0.060
4.466,-0.061
4.468,-0.060
4.470,-0.058
4.472,-0.056
4.474,-0.054
4.476,-0.052
4.478,-0.051
4.480,-0.049
4.482,-0.048
4.484,-0.047
4.486,-0.046
4.488,-0.045
4.490,-0.044
4.492,-0.044
4.494,-0.044
4.496,-0.042
4.498,-0.040
4.500,-0.036
4.502,-0.032
4.504,-0.029
4.506,-0.027
4.508,-0.026
4.510,-0.027
4.512,-0.027
4.514,-0.028
4.516,-0.027
4.518,-0.025
4.520,-0.020
4.522,-0.015
4.524,-0.008
4.526,-0.002
4.528,0.003
4.530,0.008
4.532,0.012
4.534,0.015
4.536,0.018
4.538,0.020
4.540,0.024
4.542,0.028
4.544,0.033
4.546,0.039
4.548,0.044
4.550,0.046
4.552,0.046
4.554,0.041
4.556,0.032
4.558,0.021
4.560,0.009
4.562,-0.004
4.564,-0.015
4.566,-0.025
4.568,-0.035
4.570,-0.044
4.572,-0.052
4.574,-0.059
4.576,-0.064
4.578,-0.067
4.580,-0.069
4.582,-0.071
4.584,-0.073
4.586,-0.076
4.588,-0.079
4.590,-0.082
4.592,-0.085
4.594,-0.086
4.596,-0.087
4.598,-0.086
4.600,-0.085
4.602,-0.082
4.604,-0.080
4.606,-0.078
4.608,-0.078
4.610,-0.080
4.612,-0.083
4.614,-0.087
4.616,-0.090
4.618,-0.091
4.620,-0.090
4.622,-0.085
4.624,-0.079
4.626,-0.074
4.628,-0.071
4.630,-0.072
4.632,-0.076
4.634,-0.083
4.636,-0.092
4.638,-0.102
4.640,-0.110
4.642,-0.117
4.644,-0.121
4.646,-0.121
4.648,-0.114
4.650,-0.097
4.652,-0.066
4.654,-0.019
4.656,0.047
4.658,0.132
4.660,0.233
4.662,0.343
4.664,0.453
4.666,0.553
4.668,0.635
4.670,0.689
4.672,0.710
4.674,0.691
4.676,0.629
4.678,0.524
4.680,0.380
4.682,0.208
4.684,0.026
4.686,-0.147
4.688,-0.293
4.690,-0.398
4.692,-0.458
4.694,-0.478
4.696,-0.468
4.698,-0.441
4.700,-0.406
4.702,-0.371
4.704,-0.340
4.706,-0.315
4.708,-0.296
4.710,-0.282
4.712,-0.272
4.714,-0.263
4.716,-0.253
4.718,-0.237
4.720,-0.214
4.722,-0.185
4.724,-0.152
4.726,-0.121
4.728,-0.095
4.730,-0.078
4.732,-0.069
4.734,-0.067
4.736,-0.069
4.738,-0.071
4.740,-0.071
4.742,-0.069
4.744,-0.066
4.746,-0.061
4.748,-0.056
4.750,-0.051
4.752,-0.047
4.754,-0.044
4.756,-0.043
4.758,-0.043
4.760,-0.044
4.762,-0.044
4.764,-0.045
4.766,-0.044
4.768,-0.041
4.770,-0.038
4.772,-0.035
4.774,-0.032
4.776,-0.029
4.778,-0.027
4.780,-0.024
4.782,-0.021
4.784,-0.018
4.786,-0.015
4.788,-0.013
4.790,-0.012
4.792,-0.013
4.794,-0.014
4.796,-0.015
4.798,-0.017
4.800,-0.017
4.802,-0.016
4.804,-0.012
4.806,-0.007
4.808,-0.001
4.810,0.003
4.812,0.006
4.814,0.005
4.816,0.002
4.818,-0.001
4.820,-0.004
4.822,-0.004
4.824,-0.002
4.826,0.002
4.828,0.007
4.830,0.012
4.832,0.015
4.834,0.018
4.836,0.021
4.838,0.023
4.840,0.026
4.842,0.029
4.844,0.032
4.846,0.034
4.848,0.036
4.850,0.037
4.852,0.038
4.854,0.040
4.856,0.043
4.858,0.048
4.860,0.053
4.862,0.059
4.864,0.065
4.866,0.070
4.868,0.075
4.870,0.079
4.872,0.083
4.874,0.086
4.876,0.090
4.878,0.095
4.880,0.101
4.882,0.108
4.884,0.115
4.886,0.123
4.888,0.131
4.890,0.140
4.892,0.148
4.894,0.156
4.896,0.165
4.898,0.173
4.900,0.180
4.902,0.186
4.904,0.191
4.906,0.196
4.908,0.201
4.910,0.208
4.912,0.217
4.914,0.227
4.916,0.238
4.918,0.248
4.920,0.256
4.922,0.263
4.924,0.268
4.926,0.271
4.928,0.274
4.930,0.277
4.932,0.279
4.934,0.280
4.936,0.281
4.938,0.282
4.940,0.281
4.942,0.279
4.944,0.274
4.946,0.267
4.948,0.258
4.950,0.247
4.952,0.235
4.954,0.223
4.956,0.210
4.958,0.197
4.960,0.184
4.962,0.170
4.964,0.157
4.966,0.145
4.968,0.133
4.970,0.121
4.972,0.107
4.974,0.091
4.976,0.073
4.978,0.055
4.980,0.036
4.982,0.020
4.984,0.007
4.986,-0.003
4.988,-0.010
4.990,-0.015
4.992,-0.020
4.994,-0.024
4.996,-0.028
4.998,-0.032
5.000,-0.036
5.002,-0.040
5.004,-0.044
5.006,-0.049
5.008,-0.053
5.010,-0.056
5.012,-0.057
5.014,-0.056
5.016,-0.053
5.018,-0.050
5.020,-0.049
5.022,-0.049
5.024,-0.052
5.026,-0.057
5.028,-0.061
5.030,-0.065
5.032,-0.068
5.034,-0.070
5.036,-0.072
5.038,-0.074
5.040,-0.073
5.042,-0.071
5.044,-0.066
5.046,-0.061
5.048,-0.057
5.050,-0.055
5.052,-0.057
5.054,-0.061
5.056,-0.066
5.058,-0.070
5.060,-0.071
5.062,-0.072
5.064,-0.071
5.066,-0.069
5.068,-0.068
5.070,-0.065
5.072,-0.061
5.074,-0.057
5.076,-0.052
5.078,-0.050
5.080,-0.050
5.082,-0.053
5.084,-0.058
5.086,-0.063
5.088,-0.066
5.090,-0.067
5.092,-0.066
5.094,-0.063
5.096,-0.059
5.098,-0.056
5.100,-0.054
5.102,-0.053
5.104,-0.053
5.106,-0.054
5.108,-0.055
5.110,-0.056
5.112,-0.055
5.114,-0.054
5.116,-0.053
5.118,-0.052
5.120,-0.051
5.122,-0.050
5.124,-0.050
5.126,-0.049
5.128,-0.050
5.130,-0.051
5.132,-0.053
5.134,-0.055
5.136,-0.057
5.138,-0.057
5.140,-0.055
5.142,-0.051
5.144,-0.045
5.146,-0.038
5.148,-0.033
5.150,-0.031
5.152,-0.034
5.154,-0.039
5.156,-0.046
5.158,-0.053
5.160,-0.058
5.162,-0.061
5.164,-0.062
5.166,-0.062
5.168,-0.062
5.170,-0.063
5.172,-0.064
5.174,-0.064
5.176,-0.065
5.178,-0.065
5.180,-0.066
5.182,-0.066
5.184,-0.065
5.186,-0.064
5.188,-0.062
5.190,-0.060
5.192,-0.057
5.194,-0.054
5.196,-0.052
5.198,-0.051
5.200,-0.050
5.202,-0.050
5.204,-0.050
5.206,-0.050
5.208,-0.051
5.210,-0.050
5.212,-0.049
5.214,-0.048
5.216,-0.045
5.218,-0.043
5.220,-0.041
5.222,-0.039
5.224,-0.038
5.226,-0.038
5.228,-0.038
5.230,-0.038
5.232,-0.037
5.234,-0.033
5.236,-0.026
5.238,-0.017
5.240,-0.008
5.242,-0.001
5.244,0.003
5.246,0.004
5.248,0.003
5.250,0.003
5.252,0.003
5.254,0.005
5.256,0.008
5.258,0.012
5.260,0.015
5.262,0.017
5.264,0.020
5.266,0.022
5.268,0.024
5.270,0.026
5.272,0.025
5.274,0.021
5.276,0.014
5.278,0.002
5.280,-0.011
5.282,-0.026
5.284,-0.039
5.286,-0.051
5.288,-0.060
5.290,-0.068
5.292,-0.073
5.294,-0.076
5.296,-0.078
5.298,-0.078
5.300,-0.078
5.302,-0.077
5.304,-0.077
5.306,-0.078
5.308,-0.080
5.310,-0.082
5.312,-0.083
5.314,-0.082
5.316,-0.080
5.318,-0.076
5.320,-0.071
5.322,-0.069
5.324,-0.069
5.326,-0.072
5.328,-0.079
5.330,-0.088
5.332,-0.096
5.334,-0.101
5.336,-0.101
5.338,-0.096
5.340,-0.089
5.342,-0.080
5.344,-0.074
5.346,-0.072
5.348,-0.074
5.350,-0.079
5.352,-0.088
5.354,-0.098
5.356,-0.108
5.358,-0.117
5.360,-0.121
5.362,-0.119
5.364,-0.106
5.366,-0.079
5.368,-0.037
5.370,0.022
5.372,0.099
5.374,0.190
5.376,0.293
5.378,0.401
5.380,0.504
5.382,0.595
5.384,0.664
5.386,0.703
5.388,0.706
5.390,0.668
5.392,0.587
5.394,0.464
5.396,0.308
5.398,0.132
5.400,-0.047
5.402,-0.208
5.404,-0.335
5.406,-0.419
5.408,-0.460
5.410,-0.465
5.412,-0.445
5.414,-0.412
5.416,-0.376
5.418,-0.342
5.420,-0.315
5.422,-0.294
5.424,-0.279
5.426,-0.268
5.428,-0.258
5.430,-0.246
5.432,-0.230
5.434,-0.208
5.436,-0.180
5.438,-0.150
5.440,-0.120
5.442,-0.095
5.444,-0.077
5.446,-0.067
5.448,-0.066
5.450,-0.069
5.452,-0.074
5.454,-0.077
5.456,-0.076
5.458,-0.071
5.460,-0.062
5.462,-0.053
5.464,-0.045
5.466,-0.039
5.468,-0.037
5.470,-0.037
5.472,-0.038
5.474,-0.039
5.476,-0.037
5.478,-0.034
5.480,-0.028
5.482,-0.021
5.484,-0.015
5.486,-0.012
5.488,-0.012
5.490,-0.017
5.492,-0.023
5.494,-0.029
5.496,-0.033
5.498,-0.035
5.500,-0.033
5.502,-0.030
5.504,-0.025
5.506,-0.021
5.508,-0.016
5.510,-0.012
5.512,-0.008
5.514,-0.003
5.516,0.001
5.518,0.004
5.520,0.005
5.522,0.005
5.524,0.002
5.526,-0.001
5.528,-0.003
5.530,-0.002
5.532,0.001
5.534,0.005
5.536,0.009
5.538,0.010
5.540,0.009
5.542,0.007
5.544,0.004
5.546,0.003
5.548,0.005
5.550,0.009
5.552,0.016
5.554,0.023
5.556,0.029
5.558,0.034
5.560,0.039
5.562,0.043
5.564,0.046
5.566,0.047
5.568,0.048
5.570,0.046
5.572,0.044
5.574,0.042
5.576,0.042
5.578,0.046
5.580,0.054
5.582,0.065
5.584,0.079
5.586,0.092
5.588,0.102
5.590,0.108
5.592,0.110
5.594,0.109
5.596,0.107
5.598,0.107
5.600,0.108
5.602,0.112
5.604,0.119
5.606,0.129
5.608,0.139
5.610,0.150
5.612,0.160
5.614,0.171
5.616,0.180
5.618,0.189
5.620,0.197
5.622,0.205
5.624,0.213
5.626,0.221
5.628,0.228
5.630,0.236
5.632,0.242
5.634,0.247
5.636,0.250
5.638,0.250
5.640,0.250
5.642,0.249
5.644,0.248
5.646,0.247
5.648,0.247
5.650,0.248
5.652,0.249
5.654,0.252
5.656,0.255
5.658,0.257
5.660,0.257
5.662,0.252
5.664,0.242
5.666,0.228
5.668,0.211
5.670,0.194
5.672,0.178
5.674,0.165
5.676,0.153
5.678,0.142
5.680,0.131
5.682,0.118
5.684,0.105
5.686,0.090
5.688,0.077
5.690,0.063
5.692,0.051
5.694,0.039
5.696,0.028
5.698,0.017
5.700,0.007
5.702,-0.003
5.704,-0.011
5.706,-0.017
5.708,-0.022
5.710,-0.025
5.712,-0.028
5.714,-0.030
5.716,-0.032
5.718,-0.034
5.720,-0.035
5.722,-0.035
5.724,-0.033
5.726,-0.031
5.728,-0.028
5.730,-0.026
5.732,-0.028
5.734,-0.033
5.736,-0.041
5.738,-0.052
5.740,-0.063
5.742,-0.071
5.744,-0.076
5.746,-0.076
5.748,-0.073
5.750,-0.068
5.752,-0.063
5.754,-0.058
5.756,-0.054
5.758,-0.050
5.760,-0.046
5.762,-0.043
5.764,-0.041
5.766,-0.042
5.768,-0.045
5.770,-0.051
5.772,-0.058
5.774,-0.064
5.776,-0.068
5.778,-0.068
5.780,-0.065
5.782,-0.062
5.784,-0.058
5.786,-0.055
5.788,-0.053
5.790,-0.051
5.792,-0.050
5.794,-0.048
5.796,-0.047
5.798,-0.046
5.800,-0.046
5.802,-0.048
5.804,-0.051
5.806,-0.054
5.808,-0.056
5.810,-0.058
5.812,-0.059
5.814,-0.059
5.816,-0.059
5.818,-0.058
5.820,-0.057
5.822,-0.057
5.824,-0.056
5.826,-0.055
5.828,-0.054
5.830,-0.053
5.832,-0.051
5.834,-0.050
5.836,-0.050
5.838,-0.051
5.840,-0.053
5.842,-0.055
5.844,-0.056
5.846,-0.057
5.848,-0.057
5.850,-0.056
5.852,-0.054
5.854,-0.051
5.856,-0.048
5.858,-0.043
5.860,-0.038
5.862,-0.035
5.864,-0.035
5.866,-0.037
5.868,-0.041
5.870,-0.044
5.872,-0.046
5.874,-0.046
5.876,-0.045
5.878,-0.044
5.880,-0.045
5.882,-0.047
5.884,-0.051
5.886,-0.054
5.888,-0.056
5.890,-0.057
5.892,-0.056
5.894,-0.054
5.896,-0.053
5.898,-0.053
5.900,-0.054
5.902,-0.056
5.904,-0.057
5.906,-0.057
5.908,-0.056
5.910,-0.055
5.912,-0.054
5.914,-0.053
5.916,-0.054
5.918,-0.054
5.920,-0.054
5.922,-0.054
5.924,-0.053
5.926,-0.053
5.928,-0.054
5.930,-0.055
5.932,-0.056
5.934,-0.057
5.936,-0.057
5.938,-0.056
5.940,-0.055
5.942,-0.055
5.944,-0.055
5.946,-0.056
5.948,-0.056
5.950,-0.057
5.952,-0.057
5.954,-0.056
5.956,-0.054
5.958,-0.051
5.960,-0.046
5.962,-0.039
5.964,-0.032
5.966,-0.025
5.968,-0.021
5.970,-0.019
5.972,-0.019
5.974,-0.022
5.976,-0.026
5.978,-0.030
5.980,-0.032
5.982,-0.031
5.984,-0.027
5.986,-0.019
5.988,-0.010
5.990,-0.000
5.992,0.008
5.994,0.012
5.996,0.014
5.998,0.014
6.000,0.014
6.002,0.015
6.004,0.018
6.006,0.022
6.008,0.028
6.010,0.034
6.012,0.039
6.014,0.042
6.016,0.043
6.018,0.042
6.020,0.039
6.022,0.034
6.024,0.026
6.026,0.015
6.028,0.003
6.030,-0.011
6.032,-0.024
6.034,-0.035
6.036,-0.044
6.038,-0.050
6.040,-0.055
6.042,-0.058
6.044,-0.059
6.046,-0.060
6.048,-0.059
6.050,-0.059
6.052,-0.060
6.054,-0.063
6.056,-0.067
6.058,-0.072
6.060,-0.076
6.062,-0.078
6.064,-0.077
6.066,-0.074
6.068,-0.069
6.070,-0.065
6.072,-0.062
6.074,-0.062
6.076,-0.065
6.078,-0.069
6.080,-0.074
6.082,-0.077
6.084,-0.078
6.086,-0.075
6.088,-0.071
6.090,-0.066
6.092,-0.063
6.094,-0.063
6.096,-0.068
6.098,-0.078
6.100,-0.089
6.102,-0.102
6.104,-0.113
6.106,-0.121
6.108,-0.122
6.110,-0.115
6.112,-0.098
6.114,-0.068
6.116,-0.023
6.118,0.040
6.120,0.119
6.122,0.214
6.124,0.320
6.126,0.429
6.128,0.532
6.130,0.620
6.132,0.686
6.134,0.724
6.136,0.726
6.138,0.687
6.140,0.606
6.142,0.482
6.144,0.324
6.146,0.144
6.148,-0.037
6.150,-0.200
6.152,-0.328
6.154,-0.413
6.156,-0.455
6.158,-0.462
6.160,-0.445
6.162,-0.417
6.164,-0.386
6.166,-0.357
6.168,-0.332
6.170,-0.310
6.172,-0.290
6.174,-0.272
6.176,-0.253
6.178,-0.234
6.180,-0.212
6.182,-0.187
6.184,-0.159
6.186,-0.130
6.188,-0.104
6.190,-0.083
6.192,-0.070
6.194,-0.065
6.196,-0.066
6.198,-0.070
6.200,-0.074
6.202,-0.074
6.204,-0.070
6.206,-0.063
6.208,-0.054
6.210,-0.046
6.212,-0.041
6.214,-0.038
6.216,-0.039
6.218,-0.041
6.220,-0.043
6.222,-0.042
6.224,-0.040
6.226,-0.036
6.228,-0.031
6.230,-0.027
6.232,-0.025
6.234,-0.024
6.236,-0.026
6.238,-0.028
6.240,-0.029
6.242,-0.029
6.244,-0.027
6.246,-0.023
6.248,-0.019
6.250,-0.016
6.252,-0.013
6.254,-0.013
6.256,-0.014
6.258,-0.016
6.260,-0.017
6.262,-0.017
6.264,-0.016
6.266,-0.013
6.268,-0.010
6.270,-0.008
6.272,-0.005
6.274,-0.004
6.276,-0.003
6.278,-0.002
6.280,-0.002
6.282,-0.002
6.284,-0.001
6.286,0.000
6.288,0.003
6.290,0.007
6.292,0.011
6.294,0.015
6.296,0.017
6.298,0.019
6.300,0.020
6.302,0.020
6.304,0.022
6.306,0.024
6.308,0.028
6.310,0.032
6.312,0.036
6.314,0.039
6.316,0.042
6.318,0.043
6.320,0.045
6.322,0.047
6.324,0.050
6.326,0.054
6.328,0.059
6.330,0.064
6.332,0.070
6.334,0.075
6.336,0.080
6.338,0.085
6.340,0.090
6.342,0.095
6.344,0.100
6.346,0.106
6.348,0.112
6.350,0.118
6.352,0.126
6.354,0.133
6.356,0.141
6.358,0.150
6.360,0.158
6.362,0.166
6.364,0.173
6.366,0.179
6.368,0.185
6.370,0.191
6.372,0.197
6.374,0.204
6.376,0.212
6.378,0.220
6.380,0.227
6.382,0.233
6.384,0.237
6.386,0.240
6.388,0.241
6.390,0.243
6.392,0.245
6.394,0.248
6.396,0.252
6.398,0.255
6.400,0.258
6.402,0.259
6.404,0.259
6.406,0.255
6.408,0.249
6.410,0.241
6.412,0.231
